,Unnamed: 0,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts,team_switch,fullName,diff
353,0,20202021,Pittsburgh Penguins,National Hockey League,1,7,4,6.0,45,6.0,4.0,11,35.0,0.0,11.4,0.0,0.0,482:00,35.0,0.0,06:30,394:21,46.75,0.0,0.0,81:09,21.0,737.0,True,Mark Jankowski,-1.0
354,0,20202021,Pittsburgh Penguins,National Hockey League,1,7,4,6.0,45,6.0,4.0,11,35.0,0.0,11.4,0.0,0.0,482:00,35.0,0.0,06:30,394:21,46.75,0.0,0.0,81:09,21.0,737.0,False,Mark Jankowski,
355,0,20212022,Buffalo Sabres,National Hockey League,1,3,2,4.0,19,4.0,2.0,5,14.0,0.0,14.3,1.0,0.0,259:15,5.0,0.0,01:26,220:37,48.04,0.0,0.0,37:12,8.0,368.0,True,Mark Jankowski,-2.0
356,0,20142015,Colorado Avalanche,National Hockey League,1,38,17,12.0,82,12.0,-5.0,55,171.0,2.0,9.94,1.0,1.0,1617:06,38.0,12.0,215:15,1254:04,53.45,1.0,2.0,147:47,48.0,2030.0,False,Ryan O'Reilly,
357,0,20152016,Buffalo Sabres,National Hockey League,1,39,21,8.0,71,8.0,-16.0,60,157.0,8.0,13.38,2.0,1.0,1543:11,17.0,22.0,231:58,1162:44,56.51,1.0,1.0,148:29,43.0,1835.0,True,Ryan O'Reilly,4.0
358,0,20172018,Buffalo Sabres,National Hockey League,1,37,24,2.0,81,2.0,-23.0,61,230.0,15.0,10.43,3.0,0.0,1686:10,42.0,23.0,291:35,1268:27,59.98,1.0,4.0,126:08,48.0,2134.0,False,Ryan O'Reilly,
359,0,20182019,St. Louis Blues,National Hockey League,1,49,28,12.0,82,12.0,22.0,77,234.0,6.0,11.97,5.0,1.0,1702:13,31.0,22.0,234:08,1304:28,56.86,2.0,3.0,163:37,36.0,2103.0,True,Ryan O'Reilly,4.0
360,0,20172018,Boston Bruins,National Hockey League,1,4,0,0.0,10,0.0,-1.0,4,7.0,0.0,0.0,0.0,0.0,109:07,4.0,1.0,05:01,98:50,50.0,0.0,0.0,05:16,0.0,154.0,False,Austin Czarnik,
361,0,20182019,Calgary Flames,National Hockey League,1,12,6,8.0,54,8.0,-1.0,18,65.0,0.0,9.23,3.0,0.0,611:58,10.0,3.0,69:58,536:53,46.88,0.0,0.0,05:07,24.0,838.0,True,Austin Czarnik,6.0
362,0,20192020,Calgary Flames,National Hockey League,1,1,2,0.0,8,0.0,1.0,3,9.0,1.0,22.2,0.0,0.0,81:30,1.0,1.0,09:45,71:45,33.33,0.0,0.0,00:00,2.0,110.0,False,Austin Czarnik,
363,0,20202021,New York Islanders,National Hockey League,1,0,0,0.0,4,0.0,-1.0,0,2.0,0.0,0.0,0.0,0.0,49:58,2.0,0.0,06:33,41:22,58.33,0.0,0.0,02:03,2.0,66.0,True,Austin Czarnik,-2.0
364,0,20212022,New York Islanders,National Hockey League,1,3,2,0.0,11,0.0,5.0,5,9.0,0.0,22.2,0.0,0.0,120:32,2.0,0.0,04:18,113:52,39.66,0.0,0.0,02:22,5.0,166.0,False,Austin Czarnik,
365,0,20212022,Seattle Kraken,National Hockey League,2,2,0,0.0,6,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,64:46,1.0,0.0,06:14,58:32,0.0,0.0,0.0,00:00,2.0,92.0,True,Austin Czarnik,-2.0
366,0,20132014,Ottawa Senators,National Hockey League,1,2,0,4.0,20,4.0,-3.0,2,31.0,0.0,0.0,0.0,0.0,191:14,32.0,0.0,00:11,146:11,52.67,0.0,0.0,44:52,11.0,310.0,False,Derek Grant,
367,0,20152016,Calgary Flames,National Hockey League,1,1,0,2.0,15,2.0,-7.0,1,22.0,0.0,0.0,0.0,0.0,163:11,25.0,0.0,03:56,144:38,54.95,0.0,0.0,14:37,11.0,269.0,True,Derek Grant,0.0
368,0,20152016,Calgary Flames,National Hockey League,1,1,0,2.0,15,2.0,-7.0,1,22.0,0.0,0.0,0.0,0.0,163:11,25.0,0.0,03:56,144:38,54.95,0.0,0.0,14:37,11.0,269.0,False,Derek Grant,
369,0,20162017,Buffalo Sabres,National Hockey League,1,3,0,19.0,35,19.0,-3.0,3,31.0,0.0,0.0,0.0,0.0,357:09,22.0,0.0,13:29,259:41,52.63,0.0,0.0,83:59,21.0,549.0,True,Derek Grant,0.0
370,0,20162017,Buffalo Sabres,National Hockey League,1,3,0,19.0,35,19.0,-3.0,3,31.0,0.0,0.0,0.0,0.0,357:09,22.0,0.0,13:29,259:41,52.63,0.0,0.0,83:59,21.0,549.0,False,Derek Grant,
371,0,20162017,Nashville Predators,National Hockey League,2,1,0,5.0,6,5.0,-2.0,1,6.0,0.0,0.0,0.0,0.0,52:08,2.0,0.0,06:16,44:26,53.85,0.0,0.0,01:26,4.0,85.0,True,Derek Grant,0.0
372,0,20162017,Nashville Predators,National Hockey League,2,1,0,5.0,6,5.0,-2.0,1,6.0,0.0,0.0,0.0,0.0,52:08,2.0,0.0,06:16,44:26,53.85,0.0,0.0,01:26,4.0,85.0,False,Derek Grant,
373,0,20162017,Buffalo Sabres,National Hockey League,3,0,0,0.0,5,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,39:41,3.0,0.0,00:00,24:24,46.43,0.0,0.0,15:17,4.0,58.0,True,Derek Grant,0.0
374,0,20162017,Buffalo Sabres,National Hockey League,3,0,0,0.0,5,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,39:41,3.0,0.0,00:00,24:24,46.43,0.0,0.0,15:17,4.0,58.0,False,Derek Grant,
375,0,20172018,Anaheim Ducks,National Hockey League,1,12,12,11.0,66,11.0,3.0,24,65.0,3.0,18.46,0.0,0.0,732:28,63.0,3.0,41:05,637:39,53.1,0.0,1.0,53:44,39.0,1127.0,True,Derek Grant,12.0
376,0,20172018,Anaheim Ducks,National Hockey League,1,12,12,11.0,66,11.0,3.0,24,65.0,3.0,18.46,0.0,0.0,732:28,63.0,3.0,41:05,637:39,53.1,0.0,1.0,53:44,39.0,1127.0,False,Derek Grant,
377,0,20182019,Pittsburgh Penguins,National Hockey League,1,3,2,6.0,25,6.0,3.0,5,26.0,0.0,7.69,0.0,0.0,225:48,42.0,0.0,02:22,195:55,57.14,0.0,0.0,27:31,10.0,351.0,True,Derek Grant,-10.0
378,0,20182019,Pittsburgh Penguins,National Hockey League,1,3,2,6.0,25,6.0,3.0,5,26.0,0.0,7.69,0.0,0.0,225:48,42.0,0.0,02:22,195:55,57.14,0.0,0.0,27:31,10.0,351.0,False,Derek Grant,
379,0,20182019,Anaheim Ducks,National Hockey League,2,7,2,8.0,31,8.0,-9.0,9,48.0,0.0,4.17,1.0,0.0,428:39,50.0,0.0,02:48,361:38,51.05,0.0,1.0,64:13,19.0,618.0,True,Derek Grant,0.0
380,0,20192020,Anaheim Ducks,National Hockey League,1,6,14,28.0,49,28.0,-1.0,20,81.0,2.0,17.3,4.0,3.0,679:22,44.0,2.0,31:50,521:51,51.35,0.0,4.0,125:41,20.0,1010.0,False,Derek Grant,
381,0,20192020,Philadelphia Flyers,National Hockey League,2,4,1,2.0,7,2.0,2.0,5,13.0,0.0,7.7,1.0,0.0,99:53,10.0,0.0,09:39,82:25,53.85,0.0,1.0,07:49,5.0,144.0,True,Derek Grant,-13.0
382,0,20192020,Philadelphia Flyers,National Hockey League,2,4,1,2.0,7,2.0,2.0,5,13.0,0.0,7.7,1.0,0.0,99:53,10.0,0.0,09:39,82:25,53.85,0.0,1.0,07:49,5.0,144.0,False,Derek Grant,
383,0,20202021,Anaheim Ducks,National Hockey League,1,9,6,25.0,46,25.0,-4.0,15,66.0,0.0,9.1,1.0,1.0,669:58,65.0,0.0,09:39,537:09,51.06,0.0,1.0,123:10,40.0,960.0,True,Derek Grant,5.0
384,0,20162017,St. Louis Blues,National Hockey League,1,6,7,104.0,80,104.0,4.0,13,58.0,0.0,12.07,1.0,0.0,710:48,239.0,0.0,01:49,708:51,0.0,0.0,0.0,00:08,26.0,1078.0,False,Ryan Reaves,
385,0,20172018,Pittsburgh Penguins,National Hockey League,1,4,4,84.0,58,84.0,-9.0,8,34.0,0.0,11.76,1.0,0.0,391:42,161.0,0.0,01:37,390:05,46.67,0.0,0.0,00:00,19.0,572.0,True,Ryan Reaves,-3.0
386,0,20172018,Pittsburgh Penguins,National Hockey League,1,4,4,84.0,58,84.0,-9.0,8,34.0,0.0,11.76,1.0,0.0,391:42,161.0,0.0,01:37,390:05,46.67,0.0,0.0,00:00,19.0,572.0,False,Ryan Reaves,
387,0,20172018,Vegas Golden Knights,National Hockey League,2,2,0,10.0,21,10.0,2.0,2,8.0,0.0,0.0,0.0,0.0,208:22,75.0,0.0,01:26,206:48,53.85,0.0,0.0,00:08,8.0,258.0,True,Ryan Reaves,-4.0
388,0,20202021,Vegas Golden Knights,National Hockey League,1,4,1,27.0,37,27.0,0.0,5,26.0,0.0,3.8,0.0,0.0,367:23,141.0,0.0,01:02,365:59,30.77,0.0,0.0,00:22,15.0,516.0,False,Ryan Reaves,
389,0,20212022,New York Rangers,National Hockey League,1,8,5,43.0,69,43.0,-13.0,13,44.0,0.0,11.4,0.0,0.0,734:47,279.0,0.0,05:40,728:56,50.0,0.0,0.0,00:11,16.0,976.0,True,Ryan Reaves,4.0
390,0,20182019,New York Rangers,National Hockey League,1,28,14,10.0,51,10.0,1.0,42,119.0,3.0,11.76,1.0,2.0,992:11,51.0,11.0,126:42,763:31,48.57,0.0,3.0,101:58,12.0,1224.0,False,Kevin Hayes,
391,0,20182019,Winnipeg Jets,National Hockey League,2,8,5,2.0,20,2.0,-3.0,13,37.0,0.0,13.51,1.0,0.0,305:42,7.0,0.0,24:23,256:44,51.64,1.0,0.0,24:35,3.0,404.0,True,Kevin Hayes,-9.0
392,0,20182019,Winnipeg Jets,National Hockey League,2,8,5,2.0,20,2.0,-3.0,13,37.0,0.0,13.51,1.0,0.0,305:42,7.0,0.0,24:23,256:44,51.64,1.0,0.0,24:35,3.0,404.0,False,Kevin Hayes,
393,0,20192020,Philadelphia Flyers,National Hockey League,1,18,23,34.0,69,34.0,-6.0,41,175.0,4.0,13.1,5.0,4.0,1223:18,88.0,7.0,113:24,971:19,50.24,2.0,4.0,138:35,22.0,1647.0,True,Kevin Hayes,18.0
394,0,20142015,Chicago Blackhawks,National Hockey League,1,29,23,12.0,82,12.0,7.0,52,203.0,2.0,11.33,6.0,0.0,1414:46,53.0,10.0,179:42,1146:25,43.18,1.0,0.0,88:39,29.0,1891.0,False,Brandon Saad,
395,0,20152016,Columbus Blue Jackets,National Hockey League,1,22,31,14.0,78,14.0,1.0,53,233.0,6.0,13.3,7.0,0.0,1343:02,43.0,8.0,165:06,1128:05,55.88,0.0,1.0,49:51,25.0,1762.0,True,Brandon Saad,8.0
396,0,20162017,Columbus Blue Jackets,National Hockey League,1,29,24,8.0,82,8.0,23.0,53,210.0,1.0,11.43,4.0,0.0,1396:26,24.0,3.0,129:03,1226:41,44.44,0.0,0.0,40:42,26.0,1888.0,False,Brandon Saad,
397,0,20172018,Chicago Blackhawks,National Hockey League,1,17,18,14.0,82,14.0,-10.0,35,237.0,1.0,7.59,8.0,0.0,1435:20,29.0,1.0,174:37,1120:13,46.28,2.0,0.0,140:30,32.0,1937.0,True,Brandon Saad,-6.0
398,0,20192020,Chicago Blackhawks,National Hockey League,1,12,21,16.0,58,16.0,2.0,33,140.0,1.0,15.0,5.0,2.0,971:21,36.0,1.0,71:35,798:11,39.66,0.0,2.0,101:35,19.0,1242.0,False,Brandon Saad,
399,0,20202021,Colorado Avalanche,National Hockey League,1,9,15,12.0,44,12.0,1.0,24,68.0,2.0,22.1,1.0,0.0,620:05,16.0,3.0,76:04,538:44,43.55,0.0,0.0,05:17,10.0,852.0,True,Brandon Saad,-6.0
400,0,20202021,Colorado Avalanche,National Hockey League,1,9,15,12.0,44,12.0,1.0,24,68.0,2.0,22.1,1.0,0.0,620:05,16.0,3.0,76:04,538:44,43.55,0.0,0.0,05:17,10.0,852.0,False,Brandon Saad,
401,0,20212022,St. Louis Blues,National Hockey League,1,25,24,10.0,78,10.0,11.0,49,158.0,8.0,15.2,1.0,1.0,1269:10,20.0,13.0,129:10,1063:18,42.11,0.0,3.0,76:42,20.0,1644.0,True,Brandon Saad,9.0
402,0,20182019,Vancouver Canucks,National Hockey League,1,2,1,0.0,3,0.0,3.0,3,2.0,0.0,50.0,1.0,0.0,22:50,4.0,0.0,00:00,22:50,61.54,0.0,0.0,00:00,0.0,37.0,False,Brendan Gaunce,
403,0,20192020,Boston Bruins,National Hockey League,1,1,0,2.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,09:10,2.0,0.0,00:00,09:10,0.0,0.0,0.0,00:00,0.0,11.0,True,Brendan Gaunce,-1.0
404,0,20192020,Boston Bruins,National Hockey League,1,1,0,2.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,09:10,2.0,0.0,00:00,09:10,0.0,0.0,0.0,00:00,0.0,11.0,False,Brendan Gaunce,
405,0,20212022,Columbus Blue Jackets,National Hockey League,1,2,5,12.0,30,12.0,2.0,7,44.0,0.0,11.4,0.0,0.0,242:53,42.0,0.0,00:07,242:41,52.38,0.0,0.0,00:05,9.0,351.0,True,Brendan Gaunce,5.0
406,0,20202021,Arizona Coyotes,National Hockey League,1,27,12,26.0,49,26.0,-3.0,39,135.0,3.0,8.9,1.0,0.0,878:07,26.0,10.0,139:36,737:21,33.33,0.0,0.0,01:10,19.0,1119.0,False,Conor Garland,
407,0,20212022,Vancouver Canucks,National Hockey League,1,33,19,36.0,77,36.0,18.0,52,203.0,1.0,9.4,3.0,0.0,1263:20,52.0,3.0,123:02,1137:31,50.0,0.0,0.0,02:47,22.0,1677.0,True,Conor Garland,7.0
408,0,20202021,Columbus Blue Jackets,National Hockey League,1,19,15,4.0,56,4.0,-16.0,34,158.0,1.0,9.5,2.0,4.0,1060:18,22.0,9.0,121:26,840:30,23.33,0.0,4.0,98:22,30.0,1322.0,False,Cam Atkinson,
409,0,20212022,Philadelphia Flyers,National Hockey League,1,27,23,10.0,73,10.0,-2.0,50,215.0,2.0,10.7,6.0,3.0,1331:59,20.0,5.0,195:35,1007:51,29.41,1.0,3.0,128:33,45.0,1835.0,True,Cam Atkinson,8.0
410,0,20142015,New York Rangers,National Hockey League,1,18,17,46.0,82,46.0,18.0,35,185.0,1.0,9.19,4.0,0.0,1249:01,85.0,1.0,07:14,1081:06,35.29,1.0,1.0,160:41,36.0,1792.0,False,Carl Hagelin,
411,0,20152016,Anaheim Ducks,National Hockey League,1,8,4,14.0,43,14.0,-10.0,12,82.0,0.0,4.88,0.0,0.0,645:06,40.0,0.0,07:59,576:33,42.86,0.0,0.0,60:34,19.0,935.0,True,Carl Hagelin,-13.0
412,0,20152016,Anaheim Ducks,National Hockey League,1,8,4,14.0,43,14.0,-10.0,12,82.0,0.0,4.88,0.0,0.0,645:06,40.0,0.0,07:59,576:33,42.86,0.0,0.0,60:34,19.0,935.0,False,Carl Hagelin,
413,0,20152016,Pittsburgh Penguins,National Hockey League,2,17,10,18.0,37,18.0,18.0,27,96.0,0.0,10.42,6.0,0.0,611:27,44.0,0.0,10:51,529:33,42.86,0.0,2.0,71:03,14.0,868.0,True,Carl Hagelin,6.0
414,0,20182019,Pittsburgh Penguins,National Hockey League,1,2,1,12.0,16,12.0,2.0,3,28.0,0.0,3.57,0.0,0.0,247:07,33.0,0.0,00:00,207:55,14.29,0.0,0.0,39:12,4.0,344.0,False,Carl Hagelin,
415,0,20182019,Los Angeles Kings,National Hockey League,2,4,1,8.0,22,8.0,-2.0,5,36.0,0.0,2.78,1.0,0.0,308:40,18.0,0.0,01:40,280:08,15.38,0.0,0.0,26:52,11.0,438.0,True,Carl Hagelin,0.0
416,0,20182019,Los Angeles Kings,National Hockey League,2,4,1,8.0,22,8.0,-2.0,5,36.0,0.0,2.78,1.0,0.0,308:40,18.0,0.0,01:40,280:08,15.38,0.0,0.0,26:52,11.0,438.0,False,Carl Hagelin,
417,0,20182019,Washington Capitals,National Hockey League,3,8,3,10.0,20,10.0,7.0,11,35.0,0.0,8.57,1.0,0.0,298:31,13.0,0.0,01:07,250:18,42.86,0.0,0.0,47:06,5.0,371.0,True,Carl Hagelin,2.0
418,0,20202021,Carolina Hurricanes,National Hockey League,1,5,8,6.0,37,6.0,0.0,13,58.0,0.0,13.8,1.0,1.0,554:28,44.0,0.0,02:16,472:26,21.43,0.0,1.0,79:46,12.0,762.0,False,Brock McGinn,
419,0,20212022,Pittsburgh Penguins,National Hockey League,1,10,12,14.0,64,14.0,0.0,22,99.0,0.0,12.1,2.0,0.0,959:41,94.0,0.0,01:35,829:05,36.36,0.0,0.0,129:01,50.0,1322.0,True,Brock McGinn,4.0
420,0,20172018,New York Islanders,National Hockey League,1,47,37,26.0,82,26.0,-12.0,84,257.0,12.0,14.4,3.0,2.0,1633:52,30.0,30.0,259:24,1246:35,52.9,2.0,3.0,127:53,34.0,1895.0,False,John Tavares,
421,0,20182019,Toronto Maple Leafs,National Hockey League,1,41,47,34.0,82,34.0,19.0,88,286.0,10.0,16.43,8.0,0.0,1565:19,59.0,19.0,212:44,1336:22,54.45,1.0,0.0,16:13,53.0,1969.0,True,John Tavares,10.0
422,0,20192020,Florida Panthers,National Hockey League,1,4,0,24.0,21,24.0,0.0,4,33.0,0.0,0.0,0.0,0.0,220:21,37.0,0.0,01:36,218:45,0.0,0.0,0.0,00:00,7.0,308.0,False,Dryden Hunt,
423,0,20202021,Arizona Coyotes,National Hockey League,1,5,3,4.0,26,4.0,-6.0,8,39.0,0.0,7.7,0.0,0.0,311:17,94.0,0.0,03:46,307:31,30.77,0.0,0.0,00:00,5.0,444.0,True,Dryden Hunt,3.0
424,0,20202021,Arizona Coyotes,National Hockey League,1,5,3,4.0,26,4.0,-6.0,8,39.0,0.0,7.7,0.0,0.0,311:17,94.0,0.0,03:46,307:31,30.77,0.0,0.0,00:00,5.0,444.0,False,Dryden Hunt,
425,0,20212022,New York Rangers,National Hockey League,1,11,6,52.0,76,52.0,-10.0,17,94.0,0.0,6.4,2.0,0.0,933:49,153.0,0.0,14:56,916:53,25.0,0.0,0.0,02:00,17.0,1166.0,True,Dryden Hunt,3.0
426,0,20192020,New York Rangers,National Hockey League,1,17,12,20.0,69,20.0,16.0,29,84.0,0.0,14.3,1.0,2.0,1145:53,125.0,0.0,07:15,976:03,34.62,0.0,2.0,162:35,53.0,1520.0,False,Jesper Fast,
427,0,20202021,Carolina Hurricanes,National Hockey League,1,13,6,14.0,46,14.0,-4.0,19,38.0,1.0,15.8,1.0,0.0,703:39,78.0,4.0,52:35,597:00,34.21,0.0,0.0,54:04,23.0,937.0,True,Jesper Fast,-6.0
428,0,20172018,Tampa Bay Lightning,National Hockey League,1,24,20,35.0,62,35.0,11.0,44,127.0,8.0,15.75,2.0,0.0,1085:27,60.0,15.0,204:49,876:42,47.29,0.0,0.0,03:56,38.0,1314.0,False,Vladislav Namestnikov,
429,0,20172018,New York Rangers,National Hockey League,2,2,2,10.0,19,10.0,-5.0,4,28.0,1.0,7.14,0.0,0.0,298:39,19.0,1.0,41:44,254:48,40.85,0.0,0.0,02:07,6.0,404.0,True,Vladislav Namestnikov,-18.0
430,0,20192020,New York Rangers,National Hockey League,1,0,0,2.0,2,2.0,-2.0,0,3.0,0.0,0.0,0.0,0.0,27:00,1.0,0.0,00:00,22:20,50.0,0.0,0.0,04:40,2.0,38.0,False,Vladislav Namestnikov,
431,0,20192020,Ottawa Senators,National Hockey League,2,12,13,35.0,54,35.0,-5.0,25,85.0,1.0,15.3,2.0,4.0,817:10,93.0,3.0,91:35,622:30,50.0,0.0,6.0,103:05,39.0,1186.0,True,Vladislav Namestnikov,13.0
432,0,20192020,Ottawa Senators,National Hockey League,2,12,13,35.0,54,35.0,-5.0,25,85.0,1.0,15.3,2.0,4.0,817:10,93.0,3.0,91:35,622:30,50.0,0.0,6.0,103:05,39.0,1186.0,False,Vladislav Namestnikov,
433,0,20192020,Colorado Avalanche,National Hockey League,3,2,4,8.0,9,8.0,2.0,6,10.0,1.0,40.0,0.0,0.0,134:37,14.0,1.0,07:46,121:09,20.0,0.0,0.0,05:42,6.0,187.0,True,Vladislav Namestnikov,-9.0
434,0,20192020,Colorado Avalanche,National Hockey League,3,2,4,8.0,9,8.0,2.0,6,10.0,1.0,40.0,0.0,0.0,134:37,14.0,1.0,07:46,121:09,20.0,0.0,0.0,05:42,6.0,187.0,False,Vladislav Namestnikov,
435,0,20202021,Detroit Red Wings,National Hockey League,1,9,8,24.0,53,24.0,-5.0,17,87.0,0.0,9.2,0.0,0.0,857:39,71.0,0.0,44:57,722:54,39.13,0.0,0.0,89:48,35.0,1097.0,True,Vladislav Namestnikov,4.0
436,0,20212022,Detroit Red Wings,National Hockey League,1,12,13,34.0,60,34.0,1.0,25,81.0,0.0,16.0,0.0,1.0,913:47,43.0,0.0,19:02,798:00,50.0,0.0,1.0,96:45,32.0,1207.0,False,Vladislav Namestnikov,
437,0,20212022,Dallas Stars,National Hockey League,2,2,3,11.0,15,11.0,1.0,5,10.0,0.0,30.0,1.0,0.0,184:55,19.0,1.0,13:27,163:23,43.24,0.0,0.0,08:05,7.0,260.0,True,Vladislav Namestnikov,-10.0
438,0,20122013,Carolina Hurricanes,National Hockey League,1,2,1,0.0,10,0.0,-7.0,3,18.0,0.0,5.56,0.0,0.0,123:01,14.0,0.0,08:43,114:18,33.33,0.0,0.0,00:00,4.0,181.0,False,Zac Dalpe,
439,0,20132014,Vancouver Canucks,National Hockey League,1,3,4,6.0,55,6.0,-7.0,7,52.0,1.0,7.69,0.0,0.0,392:09,36.0,1.0,13:26,377:18,45.89,0.0,0.0,01:25,9.0,626.0,True,Zac Dalpe,3.0
440,0,20132014,Vancouver Canucks,National Hockey League,1,3,4,6.0,55,6.0,-7.0,7,52.0,1.0,7.69,0.0,0.0,392:09,36.0,1.0,13:26,377:18,45.89,0.0,0.0,01:25,9.0,626.0,False,Zac Dalpe,
441,0,20142015,Buffalo Sabres,National Hockey League,1,2,1,4.0,21,4.0,-11.0,3,29.0,0.0,3.45,0.0,0.0,194:49,15.0,0.0,01:15,193:34,60.61,0.0,0.0,00:00,8.0,285.0,True,Zac Dalpe,-3.0
442,0,20142015,Buffalo Sabres,National Hockey League,1,2,1,4.0,21,4.0,-11.0,3,29.0,0.0,3.45,0.0,0.0,194:49,15.0,0.0,01:15,193:34,60.61,0.0,0.0,00:00,8.0,285.0,False,Zac Dalpe,
443,0,20152016,Minnesota Wild,National Hockey League,1,0,1,0.0,2,0.0,0.0,1,3.0,0.0,33.33,0.0,0.0,20:30,3.0,0.0,00:35,19:21,64.71,0.0,0.0,00:34,0.0,31.0,True,Zac Dalpe,0.0
444,0,20162017,Minnesota Wild,National Hockey League,1,2,1,9.0,9,9.0,0.0,3,8.0,0.0,12.5,0.0,0.0,77:00,5.0,0.0,00:06,76:54,45.76,0.0,0.0,00:00,5.0,121.0,False,Zac Dalpe,
445,0,20172018,Columbus Blue Jackets,National Hockey League,1,0,0,13.0,12,13.0,-3.0,0,18.0,0.0,0.0,0.0,0.0,89:18,6.0,0.0,02:53,86:25,29.17,0.0,0.0,00:00,4.0,139.0,True,Zac Dalpe,-1.0
446,0,20202021,Columbus Blue Jackets,National Hockey League,1,1,2,0.0,12,0.0,-2.0,3,22.0,0.0,9.1,0.0,0.0,127:29,11.0,0.0,00:04,116:09,45.0,0.0,0.0,11:16,8.0,198.0,False,Zac Dalpe,
447,0,20212022,Florida Panthers,National Hockey League,1,0,0,0.0,1,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,06:08,2.0,0.0,00:00,06:08,25.0,0.0,0.0,00:00,1.0,8.0,True,Zac Dalpe,-2.0
448,0,20182019,Boston Bruins,National Hockey League,1,8,6,47.0,72,47.0,-3.0,14,99.0,0.0,6.06,2.0,0.0,934:59,221.0,0.0,03:05,819:12,49.63,0.0,0.0,112:42,36.0,1238.0,False,Noel Acciari,
449,0,20192020,Florida Panthers,National Hockey League,1,7,20,21.0,66,21.0,2.0,27,108.0,0.0,18.5,5.0,1.0,1053:47,121.0,0.0,05:27,880:50,47.98,0.0,1.0,167:30,103.0,1429.0,True,Noel Acciari,14.0
450,0,20202021,Detroit Red Wings,National Hockey League,1,5,3,10.0,21,10.0,-3.0,8,21.0,1.0,14.3,1.0,0.0,248:11,20.0,2.0,28:37,218:36,33.33,0.0,0.0,00:58,6.0,329.0,False,Evgeny Svechnikov,
451,0,20212022,Winnipeg Jets,National Hockey League,1,12,7,38.0,72,38.0,-4.0,19,78.0,0.0,9.0,1.0,0.0,774:22,104.0,0.0,01:24,772:50,42.86,0.0,0.0,00:08,22.0,1050.0,True,Evgeny Svechnikov,4.0
452,0,20132014,Colorado Avalanche,National Hockey League,1,2,3,23.0,32,23.0,-4.0,5,16.0,0.0,18.75,0.0,0.0,216:34,79.0,0.0,01:51,214:43,46.88,0.0,0.0,00:00,5.0,321.0,False,Brad Malone,
453,0,20142015,Carolina Hurricanes,National Hockey League,1,8,7,74.0,65,74.0,-8.0,15,65.0,0.0,10.77,2.0,0.0,659:47,162.0,0.0,05:54,629:17,61.22,0.0,0.0,24:36,16.0,956.0,True,Brad Malone,4.0
454,0,20152016,Carolina Hurricanes,National Hockey League,1,4,2,75.0,57,75.0,-11.0,6,31.0,0.0,6.45,0.0,0.0,544:19,124.0,0.0,02:24,476:33,64.52,0.0,0.0,65:22,15.0,829.0,False,Brad Malone,
455,0,20172018,Edmonton Oilers,National Hockey League,1,0,0,6.0,7,6.0,0.0,0,9.0,0.0,0.0,0.0,0.0,55:55,19.0,0.0,00:11,51:53,67.74,0.0,0.0,03:51,3.0,86.0,True,Brad Malone,-2.0
456,0,20172018,San Jose Sharks,National Hockey League,1,4,0,2.0,19,2.0,-3.0,4,17.0,0.0,0.0,0.0,0.0,189:33,5.0,1.0,10:26,175:06,49.12,0.0,0.0,04:01,6.0,280.0,False,Danny O'Regan,
457,0,20172018,Buffalo Sabres,National Hockey League,2,0,0,0.0,2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19:47,0.0,0.0,03:06,16:41,33.33,0.0,0.0,00:00,0.0,25.0,True,Danny O'Regan,0.0
458,0,20182019,Buffalo Sabres,National Hockey League,1,0,0,0.0,1,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,11:56,0.0,0.0,00:53,11:03,100.0,0.0,0.0,00:00,0.0,15.0,False,Danny O'Regan,
459,0,20212022,Anaheim Ducks,National Hockey League,1,1,0,0.0,5,0.0,-1.0,1,2.0,0.0,0.0,0.0,0.0,50:17,3.0,0.0,00:00,50:17,39.29,0.0,0.0,00:00,4.0,63.0,True,Danny O'Regan,0.0
460,0,20192020,Boston Bruins,National Hockey League,1,15,7,8.0,58,8.0,3.0,22,90.0,3.0,7.8,2.0,0.0,822:20,33.0,6.0,126:49,691:08,41.67,0.0,0.0,04:23,32.0,992.0,False,Danton Heinen,
461,0,20192020,Anaheim Ducks,National Hockey League,2,1,3,2.0,9,2.0,-5.0,4,19.0,0.0,15.8,0.0,0.0,147:09,2.0,0.0,18:53,124:44,0.0,0.0,0.0,03:32,2.0,180.0,True,Danton Heinen,-4.0
462,0,20202021,Anaheim Ducks,National Hockey League,1,7,7,0.0,43,0.0,-9.0,14,76.0,1.0,9.2,1.0,0.0,634:52,32.0,1.0,38:55,541:07,14.29,0.0,0.0,54:50,30.0,866.0,False,Danton Heinen,
